Country,Country Code,Series Name,Series Code,Year,FINI,CoHD_pov,CoHD,CoHD_headcount,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,id,goal3-achievementlevel,Code,Income_Group,Continent
Lithuania,LTU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,2.5,0.26,2.87,16.7,7.850000000000001,2.103,3.983,43.0,0.08,19.8,75.677,11.19,100.0,92.0,LTU,85.2197142857143,LTU,High-income countries,OECD
Lithuania,LTU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,6.53,0.26,2.87,16.7,7.850000000000001,2.103,3.983,43.0,0.08,19.8,75.677,11.19,100.0,92.0,LTU,85.2197142857143,LTU,High-income countries,OECD
Lithuania,LTU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,4.31,0.26,2.87,16.7,7.850000000000001,2.103,3.983,43.0,0.08,19.8,75.677,11.19,100.0,92.0,LTU,85.2197142857143,LTU,High-income countries,OECD
Lithuania,LTU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,33.7,0.26,2.87,16.7,7.850000000000001,2.103,3.983,43.0,0.08,19.8,75.677,11.19,100.0,92.0,LTU,85.2197142857143,LTU,High-income countries,OECD
Luxembourg,LUX,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,3.3,0.23,2.59,2.1,6.63,1.665,2.722,7.9,0.08,9.64,81.803,4.600000000000001,,99.0,LUX,95.61557142857146,LUX,High-income countries,OECD
Luxembourg,LUX,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,0.9,0.23,2.59,2.1,6.63,1.665,2.722,7.9,0.08,9.64,81.803,4.600000000000001,,99.0,LUX,95.61557142857146,LUX,High-income countries,OECD
Luxembourg,LUX,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,2.5,0.23,2.59,2.1,6.63,1.665,2.722,7.9,0.08,9.64,81.803,4.600000000000001,,99.0,LUX,95.61557142857146,LUX,High-income countries,OECD
Luxembourg,LUX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,5.28,0.23,2.59,2.1,6.63,1.665,2.722,7.9,0.08,9.64,81.803,4.600000000000001,,99.0,LUX,95.61557142857146,LUX,High-income countries,OECD
Luxembourg,LUX,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,4.48,0.23,2.59,2.1,6.63,1.665,2.722,7.9,0.08,9.64,81.803,4.600000000000001,,99.0,LUX,95.61557142857146,LUX,High-income countries,OECD
Luxembourg,LUX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,13.67,0.23,2.59,2.1,6.63,1.665,2.722,7.9,0.08,9.64,81.803,4.600000000000001,,99.0,LUX,95.61557142857146,LUX,High-income countries,OECD
Malawi,MWI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,78.8,1.88,2.53,85.5,391.8,20.657,47.617,153.0,1.52,22.92,63.276,135.6,96.40000000000002,87.0,MWI,44.72978571428571,MWI,Low-income countries,Sub-Saharan Africa
Malawi,MWI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,48.3,1.88,2.53,85.5,391.8,20.657,47.617,153.0,1.52,22.92,63.276,135.6,96.40000000000002,87.0,MWI,44.72978571428571,MWI,Low-income countries,Sub-Saharan Africa
Malawi,MWI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,15.7,1.88,2.53,85.5,391.8,20.657,47.617,153.0,1.52,22.92,63.276,135.6,96.40000000000002,87.0,MWI,44.72978571428571,MWI,Low-income countries,Sub-Saharan Africa
Malawi,MWI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,6.87366676,1.88,2.53,85.5,391.8,20.657,47.617,153.0,1.52,22.92,63.276,135.6,96.40000000000002,87.0,MWI,44.72978571428571,MWI,Low-income countries,Sub-Saharan Africa
Malawi,MWI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,1.67992616,1.88,2.53,85.5,391.8,20.657,47.617,153.0,1.52,22.92,63.276,135.6,96.40000000000002,87.0,MWI,44.72978571428571,MWI,Low-income countries,Sub-Saharan Africa
Malawi,MWI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,18.12243652,1.88,2.53,85.5,391.8,20.657,47.617,153.0,1.52,22.92,63.276,135.6,96.40000000000002,87.0,MWI,44.72978571428571,MWI,Low-income countries,Sub-Saharan Africa
Malaysia,MYS,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,15.1,0.98,3.08,3.4,21.52,4.27,8.108,92.0,0.11,18.1,75.644,8.77,99.60000000000001,98.0,MYS,79.86607142857143,MYS,Upper-middle-income countries,East & South Asia
Malaysia,MYS,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,6.7,0.98,3.08,3.4,21.52,4.27,8.108,92.0,0.11,18.1,75.644,8.77,99.60000000000001,98.0,MYS,79.86607142857143,MYS,Upper-middle-income countries,East & South Asia
Malaysia,MYS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,4.4,0.98,3.08,3.4,21.52,4.27,8.108,92.0,0.11,18.1,75.644,8.77,99.60000000000001,98.0,MYS,79.86607142857143,MYS,Upper-middle-income countries,East & South Asia
Malaysia,MYS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,3.75944281,0.98,3.08,3.4,21.52,4.27,8.108,92.0,0.11,18.1,75.644,8.77,99.60000000000001,98.0,MYS,79.86607142857143,MYS,Upper-middle-income countries,East & South Asia
Malaysia,MYS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,1.92697287,0.98,3.08,3.4,21.52,4.27,8.108,92.0,0.11,18.1,75.644,8.77,99.60000000000001,98.0,MYS,79.86607142857143,MYS,Upper-middle-income countries,East & South Asia
Malaysia,MYS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,48.74312592,0.98,3.08,3.4,21.52,4.27,8.108,92.0,0.11,18.1,75.644,8.77,99.60000000000001,98.0,MYS,79.86607142857143,MYS,Upper-middle-income countries,East & South Asia
Malta,MLT,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,4.4,0.31,3.49,4.2,4.05,4.161,6.249000000000001,13.0,0.09,10.54,83.345,12.07,99.7,96.0,MLT,93.90064285714287,MLT,High-income countries,E. Europe & C. Asia
Malta,MLT,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,0.8,0.31,3.49,4.2,4.05,4.161,6.249000000000001,13.0,0.09,10.54,83.345,12.07,99.7,96.0,MLT,93.90064285714287,MLT,High-income countries,E. Europe & C. Asia
Malta,MLT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,2.5,0.31,3.49,4.2,4.05,4.161,6.249000000000001,13.0,0.09,10.54,83.345,12.07,99.7,96.0,MLT,93.90064285714287,MLT,High-income countries,E. Europe & C. Asia
Malta,MLT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,8.55,0.31,3.49,4.2,4.05,4.161,6.249000000000001,13.0,0.09,10.54,83.345,12.07,99.7,96.0,MLT,93.90064285714287,MLT,High-income countries,E. Europe & C. Asia
Malta,MLT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,5.43,0.31,3.49,4.2,4.05,4.161,6.249000000000001,13.0,0.09,10.54,83.345,12.07,99.7,96.0,MLT,93.90064285714287,MLT,High-income countries,E. Europe & C. Asia
Malta,MLT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,36.51,0.31,3.49,4.2,4.05,4.161,6.249000000000001,13.0,0.09,10.54,83.345,12.07,99.7,96.0,MLT,93.90064285714287,MLT,High-income countries,E. Europe & C. Asia
Mauritania,MRT,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,35.9,1.9,3.87,49.9,461.2,24.225,44.63,93.0,0.11,16.02,65.31,88.24,70.39999999999999,78.0,MRT,51.213,MRT,Lower-middle-income countries,Sub-Saharan Africa
Mauritania,MRT,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,5.9,1.9,3.87,49.9,461.2,24.225,44.63,93.0,0.11,16.02,65.31,88.24,70.39999999999999,78.0,MRT,51.213,MRT,Lower-middle-income countries,Sub-Saharan Africa
Mauritania,MRT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,6.9,1.9,3.87,49.9,461.2,24.225,44.63,93.0,0.11,16.02,65.31,88.24,70.39999999999999,78.0,MRT,51.213,MRT,Lower-middle-income countries,Sub-Saharan Africa
Mauritania,MRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,3.17838526,1.9,3.87,49.9,461.2,24.225,44.63,93.0,0.11,16.02,65.31,88.24,70.39999999999999,78.0,MRT,51.213,MRT,Lower-middle-income countries,Sub-Saharan Africa
Mauritania,MRT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,1.12174058,1.9,3.87,49.9,461.2,24.225,44.63,93.0,0.11,16.02,65.31,88.24,70.39999999999999,78.0,MRT,51.213,MRT,Lower-middle-income countries,Sub-Saharan Africa
Mauritania,MRT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,54.83460617,1.9,3.87,49.9,461.2,24.225,44.63,93.0,0.11,16.02,65.31,88.24,70.39999999999999,78.0,MRT,51.213,MRT,Lower-middle-income countries,Sub-Saharan Africa
Mexico,MEX,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,23.0,0.94,2.97,27.1,55.53,8.66,14.707,23.0,0.16,15.61,74.015,58.64,92.10000000000001,90.0,MEX,79.89921428571428,MEX,Upper-middle-income countries,OECD
Mexico,MEX,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,3.7,0.94,2.97,27.1,55.53,8.66,14.707,23.0,0.16,15.61,74.015,58.64,92.10000000000001,90.0,MEX,79.89921428571428,MEX,Upper-middle-income countries,OECD
Mexico,MEX,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,3.4,0.94,2.97,27.1,55.53,8.66,14.707,23.0,0.16,15.61,74.015,58.64,92.10000000000001,90.0,MEX,79.89921428571428,MEX,Upper-middle-income countries,OECD
Mexico,MEX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,5.38345814,0.94,2.97,27.1,55.53,8.66,14.707,23.0,0.16,15.61,74.015,58.64,92.10000000000001,90.0,MEX,79.89921428571428,MEX,Upper-middle-income countries,OECD
Mexico,MEX,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,2.67172027,0.94,2.97,27.1,55.53,8.66,14.707,23.0,0.16,15.61,74.015,58.64,92.10000000000001,90.0,MEX,79.89921428571428,MEX,Upper-middle-income countries,OECD
Mexico,MEX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,50.37167358,0.94,2.97,27.1,55.53,8.66,14.707,23.0,0.16,15.61,74.015,58.64,92.10000000000001,90.0,MEX,79.89921428571428,MEX,Upper-middle-income countries,OECD
Mongolia,MNG,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,6.8,2.12,4.33,27.9,42.2,8.581,16.495,428.0,0.01,35.22,71.199,30.73,99.3,99.0,MNG,64.65657142857143,MNG,Lower-middle-income countries,East & South Asia
Mongolia,MNG,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,0.0,2.12,4.33,27.9,42.2,8.581,16.495,428.0,0.01,35.22,71.199,30.73,99.3,99.0,MNG,64.65657142857143,MNG,Lower-middle-income countries,East & South Asia
Mongolia,MNG,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,5.7,2.12,4.33,27.9,42.2,8.581,16.495,428.0,0.01,35.22,71.199,30.73,99.3,99.0,MNG,64.65657142857143,MNG,Lower-middle-income countries,East & South Asia
Mongolia,MNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,4.53449297,2.12,4.33,27.9,42.2,8.581,16.495,428.0,0.01,35.22,71.199,30.73,99.3,99.0,MNG,64.65657142857143,MNG,Lower-middle-income countries,East & South Asia
Mongolia,MNG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,2.09529591,2.12,4.33,27.9,42.2,8.581,16.495,428.0,0.01,35.22,71.199,30.73,99.3,99.0,MNG,64.65657142857143,MNG,Lower-middle-income countries,East & South Asia
Mongolia,MNG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,45.25228119,2.12,4.33,27.9,42.2,8.581,16.495,428.0,0.01,35.22,71.199,30.73,99.3,99.0,MNG,64.65657142857143,MNG,Lower-middle-income countries,East & South Asia
Montenegro,MNE,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,12.9,1.03,3.24,18.5,5.39,1.465,3.363,15.0,0.04,22.47,77.159,9.700000000000001,98.8,42.0,MNE,76.4492142857143,MNE,Upper-middle-income countries,E. Europe & C. Asia
Montenegro,MNE,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,2.2,1.03,3.24,18.5,5.39,1.465,3.363,15.0,0.04,22.47,77.159,9.700000000000001,98.8,42.0,MNE,76.4492142857143,MNE,Upper-middle-income countries,E. Europe & C. Asia
Montenegro,MNE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,2.5,1.03,3.24,18.5,5.39,1.465,3.363,15.0,0.04,22.47,77.159,9.700000000000001,98.8,42.0,MNE,76.4492142857143,MNE,Upper-middle-income countries,E. Europe & C. Asia
Montenegro,MNE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,8.34,1.03,3.24,18.5,5.39,1.465,3.363,15.0,0.04,22.47,77.159,9.700000000000001,98.8,42.0,MNE,76.4492142857143,MNE,Upper-middle-income countries,E. Europe & C. Asia
Montenegro,MNE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,4.97,1.03,3.24,18.5,5.39,1.465,3.363,15.0,0.04,22.47,77.159,9.700000000000001,98.8,42.0,MNE,76.4492142857143,MNE,Upper-middle-income countries,E. Europe & C. Asia
Montenegro,MNE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,40.45,1.03,3.24,18.5,5.39,1.465,3.363,15.0,0.04,22.47,77.159,9.700000000000001,98.8,42.0,MNE,76.4492142857143,MNE,Upper-middle-income countries,E. Europe & C. Asia
Mozambique,MOZ,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,68.4,2.06,2.77,85.3,160.3,27.902,74.758,361.0,4.82,30.77,60.526,158.0,,87.0,MOZ,32.7345,MOZ,Low-income countries,Sub-Saharan Africa
Mozambique,MOZ,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,40.7,2.06,2.77,85.3,160.3,27.902,74.758,361.0,4.82,30.77,60.526,158.0,,87.0,MOZ,32.7345,MOZ,Low-income countries,Sub-Saharan Africa
Mozambique,MOZ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,29.5,2.06,2.77,85.3,160.3,27.902,74.758,361.0,4.82,30.77,60.526,158.0,,87.0,MOZ,32.7345,MOZ,Low-income countries,Sub-Saharan Africa
Mozambique,MOZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,8.0889616,2.06,2.77,85.3,160.3,27.902,74.758,361.0,4.82,30.77,60.526,158.0,,87.0,MOZ,32.7345,MOZ,Low-income countries,Sub-Saharan Africa
Mozambique,MOZ,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,1.80703926,2.06,2.77,85.3,160.3,27.902,74.758,361.0,4.82,30.77,60.526,158.0,,87.0,MOZ,32.7345,MOZ,Low-income countries,Sub-Saharan Africa
Mozambique,MOZ,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,15.32885265,2.06,2.77,85.3,160.3,27.902,74.758,361.0,4.82,30.77,60.526,158.0,,87.0,MOZ,32.7345,MOZ,Low-income countries,Sub-Saharan Africa
Namibia,NAM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,56.4,1.06,3.33,58.0,218.0,20.48,43.108,524.0,3.53,22.76,62.586,,,82.0,NAM,46.29964285714285,NAM,Upper-middle-income countries,Sub-Saharan Africa
Namibia,NAM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,31.3,1.06,3.33,58.0,218.0,20.48,43.108,524.0,3.53,22.76,62.586,,,82.0,NAM,46.29964285714285,NAM,Upper-middle-income countries,Sub-Saharan Africa
Namibia,NAM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,18.2,1.06,3.33,58.0,218.0,20.48,43.108,524.0,3.53,22.76,62.586,,,82.0,NAM,46.29964285714285,NAM,Upper-middle-income countries,Sub-Saharan Africa
Namibia,NAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,8.31648731,1.06,3.33,58.0,218.0,20.48,43.108,524.0,3.53,22.76,62.586,,,82.0,NAM,46.29964285714285,NAM,Upper-middle-income countries,Sub-Saharan Africa
Namibia,NAM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,3.86995769,1.06,3.33,58.0,218.0,20.48,43.108,524.0,3.53,22.76,62.586,,,82.0,NAM,46.29964285714285,NAM,Upper-middle-income countries,Sub-Saharan Africa
Namibia,NAM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,48.79709625,1.06,3.33,58.0,218.0,20.48,43.108,524.0,3.53,22.76,62.586,,,82.0,NAM,46.29964285714285,NAM,Upper-middle-income countries,Sub-Saharan Africa
Netherlands,NLD,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,5.1,0.2,2.27,1.5,3.99,2.625,4.033,5.3,0.02,10.36,81.774,2.58,,93.0,NLD,95.2749230769231,NLD,High-income countries,OECD
Netherlands,NLD,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,1.7,0.2,2.27,1.5,3.99,2.625,4.033,5.3,0.02,10.36,81.774,2.58,,93.0,NLD,95.2749230769231,NLD,High-income countries,OECD
Netherlands,NLD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,2.5,0.2,2.27,1.5,3.99,2.625,4.033,5.3,0.02,10.36,81.774,2.58,,93.0,NLD,95.2749230769231,NLD,High-income countries,OECD
Netherlands,NLD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,10.02,0.2,2.27,1.5,3.99,2.625,4.033,5.3,0.02,10.36,81.774,2.58,,93.0,NLD,95.2749230769231,NLD,High-income countries,OECD
Netherlands,NLD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,6.59,0.2,2.27,1.5,3.99,2.625,4.033,5.3,0.02,10.36,81.774,2.58,,93.0,NLD,95.2749230769231,NLD,High-income countries,OECD
Netherlands,NLD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,34.24,0.2,2.27,1.5,3.99,2.625,4.033,5.3,0.02,10.36,81.774,2.58,,93.0,NLD,95.2749230769231,NLD,High-income countries,OECD
Nigeria,NGA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,47.1,1.47,3.01,75.1,1135.0,36.349,119.919,219.0,,17.08,52.554,87.36,43.3,56.0,NGA,27.7996923076923,NGA,Lower-middle-income countries,Sub-Saharan Africa
Nigeria,NGA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,15.1,1.47,3.01,75.1,1135.0,36.349,119.919,219.0,,17.08,52.554,87.36,43.3,56.0,NGA,27.7996923076923,NGA,Lower-middle-income countries,Sub-Saharan Africa
Nigeria,NGA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,10.6,1.47,3.01,75.1,1135.0,36.349,119.919,219.0,,17.08,52.554,87.36,43.3,56.0,NGA,27.7996923076923,NGA,Lower-middle-income countries,Sub-Saharan Africa
Nigeria,NGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,3.09069347,1.47,3.01,75.1,1135.0,36.349,119.919,219.0,,17.08,52.554,87.36,43.3,56.0,NGA,27.7996923076923,NGA,Lower-middle-income countries,Sub-Saharan Africa
Nigeria,NGA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,0.49754828,1.47,3.01,75.1,1135.0,36.349,119.919,219.0,,17.08,52.554,87.36,43.3,56.0,NGA,27.7996923076923,NGA,Lower-middle-income countries,Sub-Saharan Africa
Nigeria,NGA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,76.73253632,1.47,3.01,75.1,1135.0,36.349,119.919,219.0,,17.08,52.554,87.36,43.3,56.0,NGA,27.7996923076923,NGA,Lower-middle-income countries,Sub-Saharan Africa
North Macedonia,MKD,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,14.4,1.05,3.3,21.1,2.88,5.533,8.217,13.0,0.02,23.17,77.31400000000001,15.54,99.9,75.0,MKD,79.74392857142857,MKD,Upper-middle-income countries,E. Europe & C. Asia
North Macedonia,MKD,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,3.2,1.05,3.3,21.1,2.88,5.533,8.217,13.0,0.02,23.17,77.31400000000001,15.54,99.9,75.0,MKD,79.74392857142857,MKD,Upper-middle-income countries,E. Europe & C. Asia
North Macedonia,MKD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,2.8,1.05,3.3,21.1,2.88,5.533,8.217,13.0,0.02,23.17,77.31400000000001,15.54,99.9,75.0,MKD,79.74392857142857,MKD,Upper-middle-income countries,E. Europe & C. Asia
North Macedonia,MKD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,6.46,1.05,3.3,21.1,2.88,5.533,8.217,13.0,0.02,23.17,77.31400000000001,15.54,99.9,75.0,MKD,79.74392857142857,MKD,Upper-middle-income countries,E. Europe & C. Asia
North Macedonia,MKD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,3.76,1.05,3.3,21.1,2.88,5.533,8.217,13.0,0.02,23.17,77.31400000000001,15.54,99.9,75.0,MKD,79.74392857142857,MKD,Upper-middle-income countries,E. Europe & C. Asia
North Macedonia,MKD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,41.81,1.05,3.3,21.1,2.88,5.533,8.217,13.0,0.02,23.17,77.31400000000001,15.54,99.9,75.0,MKD,79.74392857142857,MKD,Upper-middle-income countries,E. Europe & C. Asia
Norway,NOR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,4.8,0.31,3.43,1.7,1.99,1.439,2.455,4.1,,8.950000000000001,82.76,2.54,99.2,96.0,NOR,97.02023076923078,NOR,High-income countries,OECD
Norway,NOR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2018,1.1,0.31,3.43,1.7,1.99,1.439,2.455,4.1,,8.950000000000001,82.76,2.54,99.2,96.0,NOR,97.02023076923078,NOR,High-income countries,OECD
Norway,NOR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2018,2.5,0.31,3.43,1.7,1.99,1.439,2.455,4.1,,8.950000000000001,82.76,2.54,99.2,96.0,NOR,97.02023076923078,NOR,High-income countries,OECD
Norway,NOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2018,9.96,0.31,3.43,1.7,1.99,1.439,2.455,4.1,,8.950000000000001,82.76,2.54,99.2,96.0,NOR,97.02023076923078,NOR,High-income countries,OECD
Norway,NOR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2018,8.54,0.31,3.43,1.7,1.99,1.439,2.455,4.1,,8.950000000000001,82.76,2.54,99.2,96.0,NOR,97.02023076923078,NOR,High-income countries,OECD
Norway,NOR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2018,14.3,0.31,3.43,1.7,1.99,1.439,2.455,4.1,,8.950000000000001,82.76,2.54,99.2,96.0,NOR,97.02023076923078,NOR,High-income countries,OECD
Pakistan,PAK,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2018,14.2,1.43,2.91,56.5,177.7,42.664,69.437,265.0,,29.76,66.482,54.0,69.3,79.0,PAK,45.23923076923078,PAK,Lower-middle-income countries,East & South Asia
